"","TEMP","PRES","DEWP","RAIN","WSPM","wd.E","wd.ENE","wd.ESE","wd.N","wd.NE","wd.NNE","wd.NNW","wd.NW","wd.S","wd.SE","wd.SSE","wd.SSW","wd.SW","wd.W","wd.WNW","wd.WSW","CO_AQI","PM10_AQI","SO2_AQI","NO2_AQI","O3_AQI","AQI","season","RAIN_cat","month","AQI_cat_bin","AQI_cat","AQI_cat_prev1"
"447",0.82,0.21,0.8,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.34,0.2,0.36,0.57,0.34,0.33,0,0.36,1,3,1
"448",0.88,0.23,0.8,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0.45,0.14,0.44,0.48,0.44,0.33,0,0.36,1,4,1
"449",0.89,0.29,0.8,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.3,0.15,0.31,0.64,0.29,0.33,0,0.36,1,3,1
"450",0.77,0.26,0.88,0.04,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.21,0.04,0.28,0.21,0.2,0.33,1,0.36,0,2,1
"451",0.81,0.23,0.68,0,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.22,0.01,0.15,0.29,0.21,0.33,0,0.36,0,2,0
"452",0.85,0.09,0.66,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.15,0.02,0.38,0.28,0.14,0.33,0,0.36,0,1,0
"453",0.85,0.04,0.67,0,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.19,0.02,0.27,0.31,0.18,0.33,0,0.36,0,2,0
"454",0.89,0.11,0.7,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.06,0.06,0.43,0.43,0.05,0.33,0,0.36,0,0,0
"455",0.94,0.07,0.75,0,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.09,0.09,0.59,0.49,0.08,0.33,0,0.36,0,1,0
"456",0.92,0.22,0.8,0,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.26,0.24,0.47,0.79,0.25,0.33,0,0.36,0,2,0
"457",0.88,0.25,0.83,0.06,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24,0.41,0.3,0.44,0.71,0.4,0.33,1,0.36,1,4,0
"458",0.8,0.28,0.84,0.07,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.1,0.01,0.16,0.62,0.09,0.33,1,0.45,0,1,1
"459",0.76,0.33,0.81,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0.01,0.2,0.47,0.06,0.33,0,0.45,0,0,0
"460",0.84,0.25,0.79,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.09,0.04,0.34,0.48,0.07,0.33,0,0.45,0,0,0
"461",0.84,0.22,0.83,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0.1,0.06,0.42,0.44,0.09,0.33,0,0.45,0,1,0
"462",0.9,0.19,0.84,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.12,0.07,0.35,0.58,0.11,0.33,0,0.45,0,1,0
"463",0.76,0.19,0.86,0.11,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.1,0.05,0.3,0.23,0.08,0.33,1,0.45,0,1,0
"464",0.8,0.18,0.75,0,0.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0.17,0.28,0.02,0.33,0,0.45,0,0,0
"465",0.76,0.15,0.81,0.04,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0.04,0.37,0.19,0.04,0.33,1,0.45,0,0,0
"466",0.8,0.2,0.79,0,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.04,0.28,0.33,0.03,0.33,1,0.45,0,0,0
"467",0.77,0.28,0.85,0.06,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.13,0.04,0.31,0.35,0.12,0.33,1,0.45,0,1,0
"468",0.82,0.29,0.83,0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.01,0.22,0.34,0.06,0.33,0,0.45,0,0,0
"469",0.9,0.22,0.8,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.05,0.33,0.41,0.04,0.33,0,0.45,0,0,0
"470",0.84,0.25,0.87,0.02,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.1,0.05,0.33,0.45,0.09,0.33,1,0.45,0,1,0
"471",0.86,0.23,0.87,0,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.07,0.01,0.26,0.59,0.07,0.33,0,0.45,0,0,0
"472",0.87,0.19,0.89,0,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0.08,0.42,0.64,0.19,0.33,1,0.45,0,2,0
"473",0.86,0.14,0.9,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.24,0.01,0.29,0.61,0.23,0.33,1,0.45,0,2,0
"474",0.78,0.15,0.89,0.22,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.14,0.01,0.24,0.51,0.13,0.33,1,0.45,0,1,0
"475",0.83,0.16,0.87,0,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.01,0.24,0.48,0.09,0.33,0,0.45,0,1,0
"476",0.82,0.19,0.89,0.1,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12,0.24,0.02,0.35,0.38,0.23,0.33,1,0.45,0,2,0
"477",0.8,0.24,0.87,0.12,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.01,0.16,0.4,0.06,0.33,1,0.45,0,0,0
"478",0.78,0.27,0.87,0.06,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0.12,0.02,0.23,0.39,0.1,0,1,0.45,0,1,0
"479",0.79,0.28,0.85,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0,0.23,0.38,0.04,0,0,0.45,0,0,0
"480",0.84,0.25,0.84,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0.04,0,0.25,0.44,0.05,0,0,0.45,0,0,0
"481",0.87,0.19,0.85,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.06,0.04,0.37,0.56,0.07,0,0,0.45,0,0,0
"482",0.83,0.17,0.9,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.18,0.07,0.35,0.38,0.17,0,0,0.45,0,1,0
"483",0.9,0.16,0.92,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,0.22,0.04,0.22,0.59,0.21,0,0,0.45,0,2,0
"484",0.91,0.23,0.79,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.03,0.23,0.35,0.03,0,0,0.45,0,0,0
"485",0.92,0.21,0.78,0,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.05,0.32,0.33,0.03,0,0,0.45,0,0,0
"486",0.92,0.22,0.85,0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.07,0.05,0.33,0.54,0.06,0,0,0.45,0,0,0
"487",0.94,0.21,0.85,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,0.13,0.09,0.38,0.7,0.12,0,0,0.45,0,1,0
"488",0.9,0.19,0.89,0.03,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.19,0.08,0.32,0.65,0.18,0,1,0.55,0,2,0
"489",0.81,0.16,0.93,0.02,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.1,0,0.22,0.42,0.09,0,1,0.55,0,1,0
"490",0.87,0.13,0.95,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.37,0.01,0.3,0.39,0.36,0,0,0.55,1,3,0
"491",0.9,0.19,0.95,0,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.36,0.01,0.3,0.51,0.35,0,0,0.55,1,3,1
"492",0.91,0.23,0.93,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.22,0.01,0.28,0.5,0.21,0,0,0.55,0,2,1
"493",0.92,0.19,0.95,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.38,0.01,0.25,0.63,0.37,0,0,0.55,1,3,0
"494",0.92,0.15,0.95,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.29,0.01,0.3,0.49,0.28,0,0,0.55,1,3,1
"495",0.92,0.15,0.85,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.16,0.02,0.31,0.31,0.15,0,0,0.55,0,1,1
"496",0.89,0.18,0.83,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.03,0.38,0.22,0.04,0,0,0.55,0,0,0
"497",0.94,0.1,0.83,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.05,0.04,0.27,0.44,0.05,0,0,0.55,0,0,0
"498",0.93,0.1,0.82,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.01,0.29,0.36,0.03,0,0,0.55,0,0,0
"499",0.92,0.15,0.78,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.01,0.22,0.37,0.04,0,0,0.55,0,0,0
"500",0.9,0.15,0.82,0.01,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.31,0.28,0.03,0,1,0.55,0,0,0
"501",0.92,0.15,0.84,0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.02,0.28,0.5,0.06,0,0,0.55,0,0,0
"502",0.89,0.17,0.88,0.01,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.08,0.02,0.21,0.64,0.08,0,1,0.55,0,1,0
"503",0.84,0.18,0.93,0.13,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.2,0.01,0.34,0.38,0.19,0,1,0.55,0,2,0
"504",0.86,0.22,0.94,0,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0,0.32,0.31,0.23,0,0,0.55,0,2,0
"505",0.93,0.24,0.97,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.23,0.01,0.26,0.55,0.22,0,0,0.55,0,2,0
"506",0.97,0.26,0.97,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0.11,0,0.24,0.46,0.1,0,0,0.55,0,1,0
"507",0.97,0.19,0.98,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.11,0.01,0.17,0.53,0.1,0,0,0.55,0,1,0
"508",0.96,0.15,0.88,0,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.03,0.15,0.34,0.03,0,1,0.55,0,0,0
"509",0.88,0.23,0.87,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0.04,0.25,0.14,0.02,0,0,0.55,0,0,0
"510",0.86,0.18,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.04,0.02,0.48,0.16,0.06,0,0,0.55,0,0,0
"511",0.86,0.21,0.92,0,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.02,0.5,0.23,0.11,0,1,0.55,0,1,0
"512",0.9,0.22,0.86,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.12,0.03,0.3,0.53,0.11,0,0,0.55,0,1,0
"513",0.93,0.26,0.88,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.18,0.04,0.28,0.72,0.17,0,0,0.55,0,1,0
"514",0.93,0.25,0.89,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.19,0.07,0.24,0.76,0.18,0,0,0.55,0,2,0
"515",0.93,0.18,0.91,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.22,0.04,0.19,0.68,0.21,0,0,0.55,0,2,0
"516",0.93,0.16,0.93,0.01,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.21,0.02,0.16,0.69,0.2,0,1,0.55,0,2,0
"517",0.86,0.21,0.95,0.05,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.23,0,0.17,0.46,0.22,0,1,0.55,0,2,0
"518",0.9,0.23,0.95,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0.38,0,0.22,0.53,0.37,0,0,0.55,1,3,0
"519",0.91,0.22,0.96,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13,0.29,0,0.25,0.5,0.28,0,1,0.64,0,2,1
"520",0.94,0.16,0.98,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.21,0,0.3,0.46,0.2,0,0,0.64,0,2,0
"521",0.94,0.12,0.98,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.21,0.01,0.28,0.56,0.2,0,0,0.64,0,2,0
"522",0.82,0.19,0.93,0.05,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0.29,0.13,0.05,0,1,0.64,0,0,0
"523",0.85,0.23,0.89,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.04,0.02,0.24,0.25,0.02,0,0,0.64,0,0,0
"524",0.9,0.25,0.84,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.01,0.34,0.26,0.05,0,0,0.64,0,0,0
"525",0.9,0.28,0.86,0,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.13,0.05,0.35,0.55,0.12,0,0,0.64,0,1,0
"526",0.88,0.27,0.85,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.11,0.04,0.31,0.53,0.1,0,0,0.64,0,1,0
"527",0.86,0.22,0.87,0.06,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.15,0.04,0.27,0.59,0.14,0,1,0.64,0,1,0
"528",0.86,0.16,0.89,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0.06,0.01,0.23,0.51,0.06,0,1,0.64,0,0,0
"529",0.91,0.19,0.81,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.01,0.26,0.36,0.03,0,0,0.64,0,0,0
"530",0.87,0.22,0.82,0.01,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.02,0.31,0.44,0.05,0,1,0.64,0,0,0
"531",0.75,0.27,0.89,0.08,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0,0.24,0.24,0.03,0,1,0.64,0,0,0
"532",0.81,0.25,0.86,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.04,0.02,0.29,0.34,0.03,0,1,0.64,0,0,0
"533",0.86,0.23,0.85,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.07,0.01,0.35,0.39,0.06,0,0,0.64,0,0,0
"534",0.88,0.25,0.87,0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.1,0.02,0.39,0.54,0.09,0,0,0.64,0,1,0
"535",0.87,0.3,0.86,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.12,0.03,0.22,0.64,0.11,0,0,0.64,0,1,0
"536",0.87,0.33,0.87,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.16,0.02,0.27,0.55,0.15,0,0,0.64,0,1,0
"537",0.88,0.32,0.89,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.23,0.02,0.29,0.61,0.22,0,0,0.64,0,2,0
"538",0.9,0.27,0.91,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0.27,0.03,0.3,0.6,0.26,0,0,0.64,0,2,0
"539",0.88,0.24,0.92,0.01,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,0.31,0.01,0.38,0.53,0.3,0,1,0.64,1,3,0
"540",0.83,0.25,0.91,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.14,0.01,0.47,0.21,0.13,0,1,0.64,0,1,1
"541",0.88,0.21,0.91,0.02,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.27,0.01,0.45,0.52,0.26,0,1,0.64,0,2,0
"542",0.87,0.24,0.81,0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0.03,0.19,0.3,0.05,0,1,0.64,0,0,0
"543",0.88,0.32,0.77,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.01,0.25,0.26,0.05,0,0,0.64,0,0,0
"544",0.86,0.35,0.75,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.14,0.04,0.41,0.25,0.13,0,0,0.64,0,1,0
"545",0.86,0.36,0.8,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.22,0.05,0.42,0.42,0.21,0,0,0.64,0,2,0
"546",0.82,0.38,0.87,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.24,0.03,0.38,0.41,0.23,0,1,0.64,0,2,0
"547",0.8,0.41,0.87,0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.16,0,0.25,0.52,0.15,0,0,0.64,0,1,0
"548",0.81,0.39,0.91,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.28,0,0.46,0.15,0.27,0,1,0.64,0,2,0
"549",0.8,0.36,0.89,0.11,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0,0.2,0.37,0.11,0,1,0.64,0,1,0
"550",0.79,0.35,0.92,0.07,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,0.39,0.17,0.18,0,1,0.73,0,1,0
"551",0.74,0.31,0.88,0.08,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.04,0.01,0.2,0.25,0.02,0,1,0.73,0,0,0
"552",0.8,0.28,0.81,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.05,0.04,0.27,0.09,0.04,0,0,0.73,0,0,0
"553",0.84,0.2,0.83,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.18,0.04,0.48,0.44,0.17,0,0,0.73,0,1,0
"554",0.84,0.29,0.87,0,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.29,0.04,0.43,0.41,0.28,0,0,0.73,0,2,0
"555",0.84,0.31,0.9,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.28,0.02,0.31,0.45,0.27,0,0,0.73,0,2,0
"556",0.84,0.26,0.89,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.35,0.01,0.4,0.37,0.34,0,0,0.73,1,3,0
"557",0.82,0.3,0.68,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.02,0.13,0.33,0.04,0,0,0.73,0,0,1
"558",0.78,0.3,0.77,0,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.16,0.03,0.37,0.32,0.15,0,0,0.73,0,1,0
"559",0.8,0.37,0.81,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.25,0.06,0.49,0.33,0.24,0,0,0.73,0,2,0
"560",0.78,0.38,0.85,0.01,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.27,0.05,0.5,0.22,0.26,0,1,0.73,0,2,0
"561",0.76,0.39,0.85,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07,0.15,0.02,0.41,0.14,0.14,0,1,0.73,0,1,0
"562",0.8,0.38,0.83,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.2,0.05,0.35,0.34,0.2,0,0,0.73,0,2,0
"563",0.74,0.44,0.75,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.15,0.01,0.33,0.11,0.14,0,0,0.73,0,1,0
"564",0.75,0.46,0.67,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0.03,0.23,0.16,0.08,0,0,0.73,0,1,0
"565",0.69,0.46,0.74,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.19,0.03,0.46,0.04,0.18,0,0,0.73,0,2,0
"566",0.7,0.51,0.78,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.17,0.02,0.39,0.09,0.16,0,0,0.73,0,1,0
"567",0.74,0.48,0.74,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.17,0.02,0.44,0.27,0.16,0,0,0.73,0,1,0
"568",0.72,0.34,0.79,0.01,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.26,0.05,0.48,0.22,0.25,0,1,0.73,0,2,0
"569",0.77,0.3,0.84,0,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.26,0.03,0.41,0.34,0.25,0,0,0.73,0,2,0
"570",0.78,0.44,0.84,0,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.22,0.06,0.37,0.24,0.21,0.67,0,0.73,0,2,0
"571",0.75,0.47,0.86,0.03,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.22,0.03,0.44,0.04,0.21,0.67,1,0.73,0,2,0
"572",0.69,0.45,0.85,0.04,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.08,0,0.29,0.03,0.07,0.67,1,0.73,0,0,0
"573",0.75,0.42,0.83,0.02,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.06,0.02,0.22,0.14,0.05,0.67,1,0.73,0,0,0
"574",0.71,0.42,0.84,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.22,0.03,0.42,0.08,0.21,0.67,0,0.73,0,2,0
"575",0.72,0.33,0.84,0.03,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.24,0.06,0.41,0.11,0.23,0.67,1,0.73,0,2,0
"576",0.72,0.42,0.75,0,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.11,0.02,0.29,0.18,0.1,0.67,0,0.73,0,1,0
"577",0.71,0.42,0.78,0,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.2,0.06,0.48,0.07,0.19,0.67,0,0.73,0,2,0
"578",0.71,0.49,0.7,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.15,0.01,0.29,0.12,0.14,0.67,0,0.73,0,1,0
"579",0.6,0.61,0.61,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.1,0.05,0.22,0.07,0.09,0.67,0,0.73,0,1,0
"580",0.56,0.43,0.69,0.05,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.18,0.05,0.34,0.01,0.17,0.67,1,0.82,0,1,0
"581",0.62,0.37,0.75,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,0.1,0.04,0.3,0.05,0.09,0.67,0,0.82,0,1,0
"582",0.63,0.45,0.77,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.19,0.04,0.36,0.01,0.18,0.67,1,0.82,0,2,0
"583",0.64,0.48,0.79,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.14,0.01,0.25,0.14,0.13,0.67,1,0.82,0,1,0
"584",0.63,0.59,0.68,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.23,0.13,0.04,0.67,0,0.82,0,0,0
"585",0.61,0.57,0.64,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.09,0.01,0.31,0.11,0.08,0.67,0,0.82,0,1,0
"586",0.62,0.49,0.72,0,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.34,0.08,0.59,0.09,0.33,0.67,0,0.82,1,3,0
"587",0.64,0.48,0.77,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.52,0.06,0.75,0.05,0.52,0.67,1,0.82,1,4,1
"588",0.66,0.49,0.8,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.65,0.04,0.69,0.09,0.64,0.67,0,0.82,1,5,1
"589",0.67,0.53,0.81,0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.62,0.11,0.71,0.11,0.61,0.67,0,0.82,1,5,1
"590",0.67,0.54,0.77,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12,0.41,0.13,0.35,0.18,0.4,0.67,0,0.82,1,4,1
"591",0.64,0.7,0.55,0,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.11,0.24,0.14,0.02,0.67,0,0.82,0,0,1
"592",0.55,0.63,0.51,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.02,0.05,0.22,0.12,0.02,0.67,0,0.82,0,0,0
"593",0.58,0.47,0.61,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.16,0.05,0.38,0.09,0.15,0.67,0,0.82,0,1,0
"594",0.62,0.42,0.55,0,0.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.19,0.03,0.29,0.12,0.18,0.67,0,0.82,0,1,0
"595",0.58,0.51,0.56,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.21,0.07,0.33,0.11,0.2,0.67,0,0.82,0,2,0
